,S,E,I,R,H,V,Region,Timestep
111,40858.38224613151,0.4784375497564212,0.2813617589548111,3573.0107769571755,0.0,6540.730892067349,111,28
112,41742.65051246839,0.4349971861558808,0.254169418416245,3301.738379185148,0.0,4836.047366557317,112,28
113,42053.66646628887,0.4716293722944074,0.2324523700597667,2206.4644758090344,0.0,890.4910336022673,113,28
114,40833.69659643884,0.4712252119516776,0.2129440399840254,1668.8546431752595,0.0,948.8670990598049,114,28
115,38667.39002168945,0.44838414731206727,0.19575621479520108,1576.743486019807,0.0,568.9106028361809,115,28
116,35792.12315133985,0.35890153294429356,0.18240832794297737,2008.9468877121994,0.0,2123.0453279557196,116,28
117,32896.741839808885,0.32626011554577006,0.17802735020335797,2363.7088845669073,0.0,4402.937926522356,117,28
118,30775.078935886584,0.3664487575877786,0.17954156612882213,1777.219640081267,0.0,1241.7203607717865,118,28
119,28204.85672887907,0.406325951904399,0.17510540155029722,1375.6207757588422,0.0,352.816746493365,119,28
120,24892.345443905837,0.30863555764737466,0.15478808226185603,1425.9070006261238,0.0,2029.0803453990698,120,28
121,21595.3665728653,0.22454750953112895,0.12514757260680207,1238.6474419719445,0.0,1182.4737750398826,121,28
122,18218.636640889083,0.1593419960129446,0.09368668261805771,1052.7101674231287,0.0,1302.5031587525739,122,28
123,15068.541479202797,0.11887907835814931,0.06578524103754722,747.1464360168223,0.0,724.0168328983582,123,28
124,12204.66938812168,0.0965977620620453,0.04360037244274681,457.26388424042676,0.0,146.14499194369586,124,28
125,9658.73921161875,0.061903287722094205,0.02674050940066115,323.4000291468078,0.0,348.1569026717546,125,28
126,7684.482443663322,0.04327858877452987,0.015296681116544345,211.7865809349741,0.0,53.76742871089017,126,28
127,6266.333241757146,0.02121219467373515,0.007904775694139402,190.3829179797065,0.0,167.6007563530891,127,28
128,5458.726371712461,0.008859093536069972,0.0036746385100266785,194.15163274173668,0.0,235.96220142836393,128,28
129,5241.225905166852,0.0035696652854780497,0.00155648387530018,188.4126352333854,0.0,127.30078835740288,129,28
130,5490.350153452915,0.0013051727276604341,0.0006044901223542836,213.33140692487126,0.0,239.34186837590536,130,28
131,6130.421772568813,0.0004496533287495823,0.00021758103517723106,235.4344573346585,0.0,227.4106199095842,131,28
132,6997.570549236293,0.00016207554920483598,7.775609262091035e-05,275.8236474523051,0.0,177.53492889586306,132,28
133,7871.35953027878,9.605254032223167e-05,4.36013083581723e-05,379.741190672942,0.0,113.27004981760871,133,28
134,8516.228242067546,0.00015981947103837045,7.535016209965574e-05,605.317612129545,0.0,722.7878630992526,134,28
135,9004.991205414177,0.0004752945671570839,0.00020690249246568397,760.2930703479952,0.0,994.5950170015428,135,28
136,9421.230599765433,0.0014587753525948733,0.000558413563854711,762.5804822857248,0.0,1372.9128868263595,136,28
137,10053.471021930956,0.004080733116953783,0.0013699222051497047,469.0102438515456,0.0,137.64461749987888,137,28
138,10708.309728255657,0.008875931474591344,0.0030139540530111277,316.2548179012985,0.0,71.17783419822605,138,28
139,11614.463258588958,0.014006813297560188,0.006041806157826675,311.2463290783946,0.0,124.89405583415348,139,28
140,12898.229148853303,0.020289810268670213,0.011379920399689991,436.9018985811745,0.0,350.87087764478065,140,28
141,14518.419613164106,0.0312585305185614,0.020219625604486327,642.3957585307921,0.0,463.3216142629856,141,28
142,16169.994155652532,0.046486771348701626,0.03351022374579458,945.194307687365,0.0,912.9709395109153,142,28
143,17549.190219189262,0.06864345695157195,0.0515750300172465,1250.4960954433009,0.0,1606.314734506584,143,28
144,18466.55124854529,0.10011236074928137,0.07336799039402968,1366.2884666294626,0.0,1451.4645398192213,144,28
145,18582.714580533204,0.13776123738260745,0.09596027864719847,1388.4483278427792,0.0,1564.8882108617192,145,28
146,17900.57966770577,0.18115743430456208,0.11500207281798969,1278.343414841073,0.0,1780.36758230498,146,28
147,16701.407112147717,0.22649413867119036,0.12535049618602925,924.861483293231,0.0,392.96309326416343,147,28
148,14839.66756439243,0.2220954632835176,0.1227102384423428,784.2724561351047,0.0,1078.6258270154199,148,28
149,12985.581146047723,0.21637479687302394,0.10898855137490321,538.5837095710677,0.0,256.8546880131667,149,28
150,11193.352878232632,0.16940110983446435,0.08716822293112983,431.2066795707541,0.0,404.7919275805591,150,28
151,9740.876009712656,0.12228321624517878,0.06367240297455935,361.60613951849905,0.0,312.67039972256725,151,28
152,8658.163897878434,0.08390367023622144,0.043815002388221336,335.4617591010739,0.0,236.16702972821471,152,28
153,7844.314032078759,0.05613742646609488,0.030748853254165005,369.2277429751321,0.0,368.8445609567068,153,28
154,7197.468539891028,0.04660426165253975,0.026124582501535716,413.583659711559,0.0,187.5203085135998,154,28
155,6496.414383985707,0.050115092445735414,0.03041031660743588,538.2253967559132,0.0,1088.3551712583428,155,28
156,5980.730029125366,0.07707598856443182,0.04378394052951225,407.6184685023576,0.0,339.3492857781612,156,28
157,5372.411830238241,0.12525973929290107,0.06501016296091472,284.6079304125716,0.0,223.0580185377502,157,28
158,4703.927252132486,0.1896112389052521,0.09080888305227307,189.83068362232905,0.0,123.86991433489838,158,28
159,4045.06482792031,0.2504333339659039,0.11568074863890468,135.81089097593963,0.0,91.14859343369962,159,28
160,3471.99984881778,0.2860535118088325,0.13385118057676168,115.44199118235149,0.0,64.93057105277028,160,28
161,3017.5685339956494,0.27144471134978543,0.1424994158864163,127.00000939547546,0.0,79.98545109181956,161,28
162,2685.741414197613,0.2359939038149094,0.14534946920599223,160.02639653738407,0.0,285.6330641422339,162,28
163,2527.9866691540283,0.23869759401275192,0.1497752981615381,136.86440099432744,0.0,124.53560630941418,163,28
164,2461.0518543915978,0.262863863446968,0.15984324775142805,115.61213323052492,0.0,79.11493081745274,164,28
165,2457.5905638192135,0.28463129897425404,0.17620202151722428,111.24484649795082,0.0,96.8325787545651,165,28
166,2525.9259232260497,0.31239244646409947,0.1970801471659326,115.79891811967389,0.0,130.73166237990736,166,28
167,2684.0855722368983,0.3521501032949185,0.2169792200178537,116.88719388614741,0.0,101.13397305143636,167,28
168,2921.6726946948506,0.37155405221597804,0.22726563897517404,127.95772962244229,0.0,112.5019436931673,168,28
169,3235.041593474083,0.3584882558209166,0.22172190000519124,150.07807916564826,0.0,114.08936301701279,169,28
170,3612.033016697122,0.3051202540429372,0.20011009488989917,190.33989246775357,0.0,182.80925761702667,170,28
171,4067.100216096448,0.2444972333538165,0.1693736732169592,232.35723786703238,0.0,293.0580900118329,171,28
172,4634.685037443634,0.2032193448440254,0.13891547426748516,244.4310845828855,0.0,293.8774032112371,172,28
173,5305.367899208695,0.18380274588957465,0.1156007602322179,235.14227137425496,0.0,159.7148668088253,173,28
174,5997.471124173828,0.16358486888847093,0.10186772643642726,264.61733462969215,0.0,224.90147323640917,174,28
175,6661.467171861078,0.15085242646670421,0.0972595431115524,323.85061054244056,0.0,261.15608231003824,175,28
176,7193.797228912436,0.14092450521397176,0.09826916744689965,419.92117049743143,0.0,312.67039972256725,176,28
177,7479.5600186161055,0.12804700958456774,0.1002350967011524,556.5307794444727,0.0,766.7235334172943,177,28
178,7585.4744849206745,0.12260960303527492,0.09959582973270617,584.1073604999299,0.0,687.5573955248784,178,28
179,7467.379895495266,0.12022567371926163,0.0940418153168774,538.0053021001185,0.0,697.952431742317,179,28
180,7231.369304571892,0.11978007135878897,0.08319666445312085,405.5932900115911,0.0,287.6301400657812,180,28
181,6942.2927171808815,0.10970935735221041,0.06832196666928542,317.78127485276053,0.0,339.65652822793777,181,28
182,6916.424476174614,0.10348515655871413,0.05227616560157671,230.58280449908838,0.0,151.26569943997112,182,28
183,7411.275518940119,0.09205453863382232,0.036962743493161594,192.90900778687495,0.0,65.49384887736052,183,28
184,8691.411426418674,0.05678293471698104,0.023476233187859376,227.09941756506578,0.0,328.39097173613226,184,28
185,11047.255079412149,0.037235979616946975,0.01369569628736907,244.71089965218064,0.0,108.81503429584914,185,28
186,14405.937664635747,0.022451368705918087,0.0074033742612424425,361.1726415502105,0.0,165.34764505472805,186,28
187,18536.379194858157,0.014015025780236423,0.003742985804045415,624.2038000438224,0.0,80.80476429122352,187,28
188,22866.52059556607,0.00565722797890303,0.001690512106440183,1171.6615612373748,0.0,1400.5647073062455,188,28
189,27110.33841678223,0.001955273691839784,0.0006800004789701534,1653.3088563805566,0.0,1264.7635445050248,189,28
190,30362.80497511142,0.0006268360404655365,0.00024718997848027286,2264.251346079973,0.0,2882.599870878231,190,28
191,32489.47687348794,0.0001877400738557489,8.210579086136317e-05,2529.174371508127,0.0,3265.167927924954,191,28
192,33208.068611530965,5.3265000296590435e-05,2.5109712983024433e-05,2377.905524841369,0.0,2417.1787665417705,192,28
193,32184.856968466993,1.4313027373165402e-05,7.106100919000641e-06,2130.7359224092615,0.0,1863.7839074193055,193,28
194,29573.469545308842,3.582246178790244e-06,1.8660469235791656e-06,1940.1161013753995,0.0,2813.419112603552,194,28
195,26339.231825784856,8.780930020426878e-07,4.564075663597515e-07,1361.3497052181378,0.0,668.2011211889585,195,28
196,22393.96924300157,2.00545060072433e-07,1.0419156014951852e-07,1071.5475922514674,0.0,1368.7651137543762,196,28
197,18630.300035781085,5.06194245400852e-08,2.236822243843546e-08,697.9389828381801,0.0,119.82455541284097,197,28
198,15044.733669125873,1.0822257241907078e-08,4.531745441358722e-09,603.876781806013,0.0,720.0226810512637,198,28
199,12104.172682226696,2.2413678201016844e-09,9.943428926656397e-10,493.8390061948544,0.0,531.5294381133717,199,28
200,9801.041541350092,2.1665249742652163e-09,1.0022174067770255e-09,386.09503833877693,0.0,207.90072434877547,200,28
201,7963.191539820402,1.0047424446570762e-08,4.638174264895951e-09,365.6993919513989,0.0,333.61409338233307,201,28
202,6548.916756370426,5.3079579591665826e-08,2.3240160791302394e-08,361.8504266451189,0.0,534.8066909109873,202,28
203,5576.061456245388,2.6800691944359817e-07,1.0867274882053041e-07,280.03048126876826,0.0,291.4194636130249,203,28
204,4972.40734221024,1.2236150614971617e-06,4.7078070884243034e-07,190.68677253405133,0.0,80.54872891640979,204,28
205,4765.77256595236,5.047933966013392e-06,1.8888815471616832e-06,153.19880251755876,0.0,147.88603249242945,205,28
206,5160.937799945406,2.012222934082709e-05,7.002355290248633e-06,127.8674079017008,0.0,123.05060113549449,206,28
207,6359.522217597901,7.245221070485405e-05,2.3835490617739057e-05,116.64438626021958,0.0,74.1478445460657,207,28
208,8506.334154837432,0.0002209785081687902,7.44823312347075e-05,143.44057685808792,0.0,65.90350547706258,208,28
209,11600.659180777924,0.0005674341914770903,0.00021546060161020992,238.43515156674317,0.0,112.70677199301842,209,28
210,15382.892002297005,0.001332691261268224,0.0005831053827622571,443.61694615046974,0.0,188.23720756307856,210,28
211,19261.894748354494,0.0029124095332867697,0.0014829165160288231,831.2035213057441,0.0,348.66897342138236,211,28
212,22401.619358122975,0.0062756320925522755,0.003550254401432965,1478.975054497033,0.0,1205.6193729230467,212,28
213,24171.772227666137,0.014329538903828374,0.007966944372926736,2217.4869886556357,0.0,2304.2671662489042,213,28
214,24299.936212902732,0.0326279583160323,0.016576548264017055,2750.312888508375,0.0,5716.399399316954,214,28
215,23900.070787228025,0.0716344341475827,0.031640824876159004,1844.4249743312507,0.0,1180.1182495915964,215,28
216,21740.832225768034,0.14006757059846087,0.05476945052398735,1107.0289144939186,0.0,496.24776346403536,216,28
217,18412.219634641067,0.23969966370042786,0.08535176547719621,661.173594163821,0.0,462.2974727637301,217,28
218,14816.208362212268,0.37229487451599536,0.11876843224485871,379.70694937241774,0.0,124.33077800956322,218,28
219,11523.437110442692,0.41240155700347053,0.14542364509216504,277.31771238148605,0.0,107.38123619689206,219,28
220,8870.190906081194,0.3445789856713463,0.16244567395213144,293.1433206740421,0.0,309.9564247495413,220,28
221,6958.870263932452,0.30366959662265636,0.17579357017168645,320.31649642536536,0.0,304.7333031033405,221,28
222,5639.806111454521,0.29752029708760186,0.18848154597482805,347.34732194004187,0.0,567.0671481375219,222,28
223,4835.171052878606,0.34501621956059425,0.20010227824635882,268.33547501472134,0.0,267.60817375534486,223,28
224,4328.485269653142,0.41876858965575303,0.20561115759762888,182.04037365546915,0.0,94.01618963161373,224,28
225,4047.4247428554936,0.4401309950787324,0.1984280406675422,138.27879302079586,0.0,68.15661677542363,225,28
226,4058.041940065682,0.39513027098869424,0.17858487697795608,133.99793534924962,0.0,186.0865104146428,226,28
227,4541.773766131372,0.3978456612852486,0.15300633867511318,119.00570236210693,0.0,59.502621106718514,227,28
228,5643.493799203745,0.3718008710032005,0.12352200381906035,141.86354890750772,0.0,59.60503525664401,228,28
229,7603.020319686172,0.3146894164785019,0.09253387929151305,213.67849365618392,0.0,49.4148273390562,229,28
230,10666.414665261467,0.20782302756684395,0.06358904952635216,359.1878261848802,0.0,756.5333254997063,230,28
231,15240.417411014663,0.18743084739494895,0.042380168498772824,352.4920359230294,0.0,47.72499386528538,231,28
232,20910.425756119566,0.11035041217040703,0.026473107486748595,518.5578023261851,0.0,530.7613319889299,232,28
233,27202.827145969066,0.08877235528782747,0.01769965415928524,794.6799097078375,0.0,86.02788593742432,233,28
234,32752.049006782618,0.07301936240842255,0.014918815555689783,1531.08786643964,0.0,306.5767578019997,234,28
235,36126.12067487391,0.09091351474619391,0.017974801392093495,2884.359990948233,0.0,93.29929058213521,235,28
236,35932.43022244642,0.08815978451896572,0.0263018154398559,5149.714992906858,0.0,14539.17358709938,236,28
237,36936.6665595525,0.14288737705830754,0.04262445514405035,3092.6654399292106,0.0,881.1201388840831,237,28
238,34529.31439183975,0.24250724410283425,0.06574995728364859,1686.043905250894,0.0,208.00313849870096,238,28
239,29682.204314698913,0.2834950980376346,0.09052554513281308,984.5458806291242,0.0,295.25999423523126,239,28
240,23908.397804501958,0.2939604088593737,0.11626585109386534,731.5221660394978,0.0,612.2829953296323,240,28
241,18548.383541836058,0.34500631459403225,0.1438737317455786,629.4587798251413,0.0,960.5935192262757,241,28
242,14433.790838381126,0.45794970232559284,0.16910299035555315,435.25444772916,0.0,163.299362056218,242,28
243,11476.825425233732,0.48224393983685754,0.1827485675730062,380.7173110498692,0.0,146.9130980681371,243,28
244,9567.681767907456,0.44423372279377416,0.187362845761946,439.8875819107324,0.0,669.3276768381389,244,28
245,8685.5408759563,0.5358621586233635,0.19518288366118852,403.2253094391676,0.0,565.7357641884906,245,28
246,8593.740421005532,0.7781600036367191,0.2067018864098946,300.4586535138262,0.0,46.39360991625384,246,28
247,8950.71232356721,0.7599889089817318,0.20611409621429644,322.05799659114086,0.0,55.30364095977279,247,28
248,9628.982109886998,0.5402942203748613,0.1965399541199965,472.8958950416004,0.0,805.9993599137257,248,28
249,10746.999644680227,0.4822678066048176,0.1937236813222314,495.1395732853079,0.0,433.05823295999835,249,28
250,11949.993735619133,0.5112116230323799,0.19364286276956197,556.7451672957199,0.0,127.2495812824402,250,28
251,12854.200693978171,0.41424564124316876,0.18353657384781416,809.6647032095597,0.0,1275.46582317224,251,28
252,13605.102250529515,0.36812328181053205,0.16610913282768971,871.7313925931925,0.0,268.12024450497256,252,28
253,13619.425303784044,0.303987652191336,0.14529900472815022,1147.7337131694353,0.0,1962.0502842728283,253,28
254,13442.008708023788,0.33960289726745985,0.1320492739028099,1023.9951677972814,0.0,1513.322686374227,254,28
255,12973.818229775075,0.5496556928961714,0.13211975466544026,651.4347850925943,0.0,203.65053712686694,255,28
256,11901.340679931025,0.8628639876299744,0.13466949602410497,480.3053343170375,0.0,19.868345085548004,256,28
257,10358.763470945927,0.5166345133810769,0.11856076782528575,541.2423407608856,0.0,414.6748930483705,257,28
258,8672.897211932557,0.36456973136615856,0.11386407908891955,655.6905621131934,0.0,1496.4755587114817,258,28
259,7397.783472539556,0.44954707034081776,0.1319363191597799,393.70616468522553,0.0,146.9643051430998,259,28
260,6177.33534344345,0.6327927945745832,0.1602279540441834,220.14992969155225,0.0,28.061477079588403,260,28
261,5100.058103009441,0.5606154181520148,0.17864136143441126,144.07223659909081,0.0,86.59116376201462,261,28
262,4289.608869009379,0.5167875813052866,0.19075534526884821,114.10253090379103,0.0,117.62265118944272,262,28
263,3803.129406372894,0.5406027758815615,0.1977688087044588,100.00396472151066,0.0,41.06807412012755,263,28
264,3589.925673053232,0.4646746199618462,0.19429819317208055,123.73510300517758,0.0,68.00299555053543,264,28
265,3583.1702661063678,0.3658296761030401,0.18502387943073087,179.13528824831093,0.0,210.0002144222482,265,28
266,3739.8605137634595,0.32307732371068,0.17752114293893845,223.12943039372277,0.0,134.9306425268531,266,28
267,3960.2339319370903,0.3048684102481826,0.1732962907431412,293.2583795352219,0.0,606.6502170837294,267,28
268,4401.767048745335,0.3391667596433507,0.16990031434211597,221.98448906967022,0.0,91.19980050866235,268,28
269,4926.212746292381,0.32464743294152376,0.1595875016417422,202.39736606137558,0.0,108.86624137081198,269,28
270,5656.0854229345,0.26673760426358734,0.1404368130160791,229.83788496911595,0.0,265.9183402815741,270,28
271,6815.520765159219,0.2246916812390532,0.1166429384638529,251.4780433905247,0.0,264.9454058572819,271,28
272,8599.665361278794,0.200288612309924,0.09191035628737534,279.6874803858216,0.0,154.18450271284806,272,28
273,11151.195082666358,0.1635732686114285,0.0683875174815565,376.7060916689466,0.0,143.48222404563265,273,28
274,14553.543075191546,0.11417949830236362,0.049363692379276854,580.3686009772747,0.0,1128.0918614294396,274,28
275,19028.63585887363,0.10824940233488514,0.039392260263024025,581.5275852484913,0.0,185.830475039829,275,28
276,23722.196184323824,0.11408061255595882,0.04010550885725725,817.561520844622,0.0,484.2653079227508,276,28
277,27836.270913500997,0.1598663960295154,0.05372043458116417,1316.0463184200535,0.0,299.76621683195344,277,28
278,30161.629011782898,0.22333010863558564,0.08192408310919294,2319.6417045531834,0.0,365.106444484426,278,28
279,29724.911301656746,0.3104556958180809,0.1288385288782875,3963.6780250750053,0.0,10505.797120583207,279,28
280,29837.83750123972,0.5486683462028904,0.20105719980026898,2576.46942858202,0.0,1247.250724867764,280,28
281,27435.121858548155,0.9829643972770892,0.2956872540775843,1518.6030521598186,0.0,779.8837516827216,281,28
282,23347.40732140284,1.687546832276361,0.3920645393375715,802.837325385746,0.0,263.76764313313856,282,28
283,18636.882673152984,2.37269317864618,0.4378069717918249,428.0690292309159,0.0,48.544307064689406,283,28
284,14293.580113319276,1.555106083956557,0.37846587982985425,313.9223672341815,0.0,358.50073181423085,284,28
285,11053.335577453712,0.9877207268009635,0.2840193685646925,244.34635550543538,0.0,127.30078835740288,285,28
286,8979.947340783609,0.5786444794921476,0.1965970713646386,256.1986744883083,0.0,285.78668536712223,286,28
287,7938.332916348261,0.3732534432314168,0.1352338123497542,278.9807467960493,0.0,101.44121550121281,287,28
288,7509.1920691428395,0.2413254301696325,0.10387789256344518,389.5321115296149,0.0,319.4297336176506,288,28
289,7423.4368269090355,0.22503754624801392,0.10747491173063672,524.3448330498613,0.0,856.8479853517385,289,28
290,7630.98042251388,0.34368408218156904,0.15076001926288135,499.6994642234291,0.0,426.29889906491496,290,28
291,7855.330455148394,0.6249563760033758,0.23539291457429412,480.2276379172589,0.0,724.4776965730234,291,28
292,8187.284275297488,1.1653951739982378,0.35204416515575937,352.82052954060043,0.0,208.00313849870096,292,28
293,8444.93373901997,1.8304585001600466,0.46214875938424105,303.35873819027745,0.0,39.378240646356744,293,28
294,8535.262849372335,1.5992319622586255,0.5091110508707289,396.14984666335556,0.0,124.02353555978662,294,28
295,8390.648326697277,1.2395732444343361,0.5108497220031877,611.7820012394071,0.0,1236.3948249756604,295,28
296,8288.614611676297,1.1365696485227463,0.49187656983558703,555.497815454856,0.0,134.52098592715097,296,28
297,7723.983424174007,0.8878292460776135,0.45020287732816744,643.1599489158651,0.0,1032.5394595489431,297,28
298,7025.591552749474,0.7957556824894519,0.40205109476822604,536.7644219655075,0.0,765.4433565432255,298,28
299,6208.892186726469,0.8729501047971095,0.3548706844585989,310.8345382560327,0.0,105.64019564815851,299,28
300,5228.101799732529,0.9102224940271111,0.30185890600490023,173.3548441699794,0.0,69.38558657452968,300,28
301,4285.626739727624,0.8824006419029354,0.23899740429619468,101.16992367992079,0.0,23.606461557828933,301,28
302,3536.52583405292,0.5675985220294055,0.16563294043794247,82.79239594138309,0.0,43.167564193600406,302,28
303,3083.08381593775,0.2930128377276222,0.10091872585903919,94.51310604980675,0.0,120.79748983713333,303,28
304,2974.9375432560264,0.14865449177926712,0.056360026019464285,101.83355438957261,0.0,63.03590927914841,304,28
305,3159.8990536412502,0.07424762350838983,0.030874204511042336,127.77577686696785,0.0,198.888279155331,305,28
306,3630.624281699859,0.0515867146606603,0.01998660111574534,129.28898216141064,0.0,56.481403683916064,306,28
307,4270.834340368185,0.051783197797733736,0.01917552848262578,170.83011580401924,0.0,28.522340754253197,307,28
308,5017.283694076608,0.048831327639278055,0.025874122213753303,278.89164423390065,0.0,349.0274229461215,308,28
309,5962.385190894025,0.06866755785873828,0.04055991102622345,353.74017421027446,0.0,516.3721439243966,309,28
310,7179.00150999088,0.11494830889540904,0.06356808065585462,352.03500332164026,0.0,305.3477880028934,310,28
311,8627.457596231565,0.1821921908339859,0.093924211376078,369.26305913591204,0.0,258.59572856190033,311,28
312,10316.319592293745,0.26530869289667774,0.12965361483208174,442.22423565655413,0.0,528.6106348404948,312,28
313,12295.135066280687,0.3843315770622328,0.16838011447654067,498.2732708412042,0.0,219.575937440283,313,28
314,14262.32588800208,0.48371237289527574,0.20651013574785793,692.0468499848004,0.0,932.8392845964639,314,28
315,16136.38792544107,0.678538678542345,0.24382677447198636,817.620623487655,0.0,492.76568236656817,315,28
316,17309.90866562932,0.8998689898777411,0.27109647615529536,1106.8966505366411,0.0,102.56777115039345,316,28
317,17227.938085900976,0.7041432550778826,0.2785203976511304,1768.1952463577343,0.0,3941.613388182919,317,28
318,17088.719288779717,0.6705061324738594,0.2956361369852436,1417.85902443577,0.0,1264.9683728048763,318,28
319,15977.589024981784,0.8370939049936892,0.3343905136498334,1028.6184194908565,0.0,1064.5438814006627,319,28
320,14162.590533976021,1.1415657558794932,0.37918025854457843,614.7971373541938,0.0,103.89915509942492,320,28
321,11770.363121395476,0.9976941252482652,0.3980824191578143,450.6420212284542,0.0,296.38654988441175,321,28
322,9333.216604751602,0.8517208839368375,0.3999942651250691,389.0938072792353,0.0,586.2185941735912,322,28
323,7294.395828404426,0.8463046882540158,0.39393670550192095,264.1372544382808,0.0,145.3768858192545,323,28
324,5675.139230507789,0.8012300377864244,0.3744559158980931,196.71172267441614,0.0,215.88902804296467,324,28
325,4561.026607910577,0.8140052687101285,0.3403488044859497,132.03094914656648,0.0,69.69282902430623,325,28
326,3878.2265391479136,0.7278037896528367,0.2871612486452915,105.43488825629609,0.0,55.86691878436303,326,28
327,3556.263318395697,0.5484674546110758,0.21990223043863746,112.55100635116946,0.0,52.94811551148618,327,28
328,3502.3185008020905,0.32987555190761814,0.15146256593991803,153.2993549018524,0.0,205.08433522582396,328,28
329,3664.4762311037066,0.1936939239297672,0.09576046329535891,176.86901916987648,0.0,109.89038287006706,329,28
330,3891.677849576807,0.10556737072015426,0.05714711048646279,227.7850222914846,0.0,340.01497775267694,330,28
331,4155.431208040813,0.06559619502286367,0.03514968713259127,232.23252117859613,0.0,177.381307670975,331,28
332,4299.173265204528,0.05458130538500997,0.026683533254305298,261.0691263550211,0.0,55.457262184661,332,28
333,4215.397888287113,0.04896825541255098,0.028632084972099892,367.2326664092878,0.0,760.4762702718378,333,28
334,4149.91485519429,0.06709673258133038,0.03972801573433291,292.42393949420824,0.0,284.6601297179414,334,28
335,3962.4369394308546,0.10422113644379723,0.05819362797157347,206.6199392205178,0.0,112.6555649180556,335,28
336,3658.4792776301647,0.1437457151318126,0.08125628123080221,161.89013041157332,0.0,143.07256744593067,336,28
337,3323.905908797659,0.1871395773887759,0.10628834717835216,134.3466021827904,0.0,93.65774010687448,337,28
338,2995.5934324930863,0.21756803831637475,0.13116862235004625,132.40410259537242,0.0,106.04985224786061,338,28
339,2703.8435377912697,0.2441852794978791,0.1568595691629935,145.7678827461699,0.0,149.88310841597672,339,28
340,2468.3414249310654,0.29543276512519184,0.18712527220583403,155.2181167508863,0.0,248.91759139394017,340,28
341,2322.055420999752,0.3962653082803745,0.22486791672722972,121.53320229332897,0.0,60.98762628063834,341,28
342,2196.0463357767,0.48390785871286485,0.2682460817703994,110.50582107876592,0.0,149.01258814161002,342,28
343,2127.6199414040507,0.6218422056645735,0.3139859113262907,85.61139537685263,0.0,45.471882566924265,343,28
344,2080.9170725925333,0.679684846242208,0.35075557634430155,82.14443674300307,0.0,51.46311033756635,344,28
345,2051.332050176592,0.6533115675390602,0.3723839474378368,97.36108290252452,0.0,62.728666829371846,345,28
346,2028.8490348483792,0.5764946337260204,0.3813811988404127,128.84699608530852,0.0,161.91677103222364,346,28
347,2038.9177482287835,0.5550271940958367,0.38694177981532046,142.37161340027225,0.0,204.72588570108485,347,28
348,2101.344427105363,0.6150784481923293,0.3947144739556951,123.13574045486408,0.0,134.57219300211364,348,28
349,2213.106757822461,0.7333003062840492,0.40331492702319355,95.86977107644458,0.0,66.05712670195076,349,28
350,2380.4988979807104,0.8270524728919422,0.40614931074668376,83.73747951721725,0.0,57.966408857835894,350,28
351,2619.5141669695,0.8622074514790133,0.39857053162155903,89.20740330807708,0.0,49.005170739354206,351,28
352,2911.3400706155708,0.8042828178345723,0.38067135908041977,119.2561472068505,0.0,149.42224474131197,352,28
353,3233.020709082491,0.8139219569750857,0.3586934166881858,145.9892216977269,0.0,47.41775141550889,353,28
354,3454.192297172476,0.6717881829448155,0.33154824033734764,220.72341994096817,0.0,113.73091349227337,354,28
355,3154.3039350167805,0.49191751161787617,0.2813512838780357,299.82787329051524,0.0,520.1614674716404,355,28
0,130841.76073169685,9.347833865215451,3.0204958677048666,29681.45591331662,0.0,70905.24160520869,0,56
1,146802.6654400717,13.53979358813028,3.546733681075643,23447.6969876302,0.0,1514.3282182899147,1,56
2,137123.0093969522,12.630960718932654,3.7812699388275632,17348.567574701294,0.0,14679.50574659076,2,56
3,121705.47154740777,16.298276768738226,4.424924368522628,11757.05119880882,0.0,3819.509773185893,3,56
4,102090.60897378068,26.61936404216134,5.6330203708985565,8066.788386642229,0.0,8132.13986213792,4,56
5,82448.98736558919,48.205008274760075,6.984102190518191,4855.671927275082,0.0,335.3586223746485,5,56
6,63984.953556499066,48.671480019834284,7.009134185265695,3015.954487357722,0.0,327.3836307450073,6,56
7,48262.1925052878,35.825939018113374,5.686508712510705,2120.798481066758,0.0,284.9525855360196,7,56
8,35836.792112752795,17.426101234384987,3.793847150415026,1877.283140584546,0.0,1941.7059748527279,8,56
9,26820.200525502638,7.868383272819563,2.282950249937574,1786.9142627566705,0.0,2002.7453338642122,9,56
10,20622.538551497528,3.686501346805599,1.3399975419215564,1724.74721678828,0.0,1934.037713670377,10,56
11,16502.638770111927,1.8952453980632809,0.8196713739744345,1638.446461194067,0.0,1227.1262761404032,11,56
12,13681.368685867237,1.1179814680008164,0.5614049095691153,1618.6474882398709,0.0,2776.21727845696,12,56
13,11982.824267662025,0.95041619242978,0.4695527236394245,1348.6676342015178,0.0,1147.274116361564,13,56
14,10848.749447918553,1.2193587022748955,0.5039954998995395,1101.8894372079371,0.0,1325.893480169037,14,56
15,10220.285193470028,2.12752508424977,0.6765750133718275,818.9708891590617,0.0,263.17472377815363,15,56
16,9906.996129144842,3.8953632168472088,1.0519642966724687,674.2414963594136,0.0,388.9342071686466,16,56
17,9963.861569201094,8.340779006583011,1.7736986565499278,630.6213127245509,0.0,469.808801771801,17,56
18,10407.699657711688,17.81977656984831,2.9608399444259423,671.1569927794428,0.0,52.85988041697957,18,56
19,11109.300190609832,25.09217386982734,4.622844248060419,884.3380019612738,0.0,87.11144703146344,19,56
